yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,HR,ER,name
1970,NL,PHI,PHI,E,5,161,80,73,88,N,,N,N,594,5456,1299,101,677,Philadelphia Phillies
1970,NL,PIT,PIT,E,1,162,82,89,73,Y,,N,N,729,5637,1522,130,597,Pittsburgh Pirates
1970,NL,SDN,SDP,W,6,162,81,63,99,N,,N,N,681,5494,1353,172,697,San Diego Padres
1970,NL,SFN,SFG,W,3,162,81,86,76,N,,N,N,831,5578,1460,165,729,San Francisco Giants
1970,NL,SLN,STL,E,4,162,81,76,86,N,,N,N,744,5689,1497,113,665,St. Louis Cardinals
1970,AL,WS2,TEX,E,6,162,81,70,92,N,,N,N,626,5460,1302,138,615,Washington Senators
1971,NL,ATL,ATL,W,3,162,82,82,80,N,,N,N,643,5575,1434,153,614,Atlanta Braves
1971,AL,BAL,BAL,E,1,158,77,101,57,Y,,Y,N,742,5303,1382,158,470,Baltimore Orioles
1971,AL,BOS,BOS,E,3,162,80,85,77,N,,N,N,691,5401,1360,161,610,Boston Red Sox
1971,AL,CAL,ANA,W,4,162,81,76,86,N,,N,N,511,5495,1271,96,510,California Angels
1971,AL,CHA,CHW,W,3,162,81,79,83,N,,N,N,617,5382,1346,138,503,Chicago White Sox
1971,NL,CHN,CHC,E,3,162,81,83,79,N,,N,N,637,5438,1401,128,579,Chicago Cubs
1971,NL,CIN,CIN,W,4,162,81,79,83,N,,N,N,586,5414,1306,138,538,Cincinnati Reds
1971,AL,CLE,CLE,E,6,162,81,60,102,N,,N,N,543,5467,1303,109,684,Cleveland Indians
1971,AL,DET,DET,E,2,162,81,91,71,N,,N,N,701,5502,1399,179,593,Detroit Tigers
1971,NL,HOU,HOU,W,4,162,81,79,83,N,,N,N,585,5492,1319,71,512,Houston Astros
1971,AL,KCA,KCR,W,2,161,81,85,76,N,,N,N,603,5295,1323,80,513,Kansas City Royals
1971,NL,LAN,LAD,W,2,162,81,89,73,N,,N,N,663,5523,1469,95,521,Los Angeles Dodgers
1971,AL,MIN,MIN,W,5,160,79,74,86,N,,N,N,654,5414,1406,116,600,Minnesota Twins
1971,AL,ML4,MIL,W,6,161,82,69,92,N,,N,N,534,5185,1188,104,532,Milwaukee Brewers
1971,NL,MON,WSN,E,5,162,80,71,90,N,,N,N,622,5335,1312,88,656,Montreal Expos
1971,AL,NYA,NYY,E,4,162,81,82,80,N,,N,N,648,5413,1377,97,554,New York Yankees
1971,NL,NYN,NYM,E,3,162,81,83,79,N,,N,N,588,5477,1365,98,487,New York Mets
1971,AL,OAK,OAK,W,1,161,81,101,60,Y,,N,N,691,5494,1383,160,498,Oakland Athletics
1971,NL,PHI,PHI,E,6,162,81,67,95,N,,N,N,558,5538,1289,123,607,Philadelphia Phillies
1971,NL,PIT,PIT,E,1,162,80,97,65,Y,,Y,Y,788,5674,1555,154,537,Pittsburgh Pirates
1971,NL,SDN,SDP,W,6,161,81,61,100,N,,N,N,486,5366,1250,96,515,San Diego Padres
1971,NL,SFN,SFG,W,1,162,81,90,72,Y,,N,N,706,5461,1348,140,536,San Francisco Giants
1971,NL,SLN,STL,E,2,163,82,90,72,N,,N,N,739,5610,1542,95,628,St. Louis Cardinals
1971,AL,WS2,TEX,E,5,159,81,63,96,N,,N,N,537,5290,1219,86,583,Washington Senators
1972,NL,ATL,ATL,W,4,155,78,70,84,N,,N,N,628,5278,1363,144,654,Atlanta Braves
1972,AL,BAL,BAL,E,3,154,77,80,74,N,,N,N,519,5028,1153,100,386,Baltimore Orioles
1972,AL,BOS,BOS,E,2,155,78,85,70,N,,N,N,640,5208,1289,124,533,Boston Red Sox
1972,AL,CAL,ANA,W,5,155,80,75,80,N,,N,N,454,5165,1249,78,469,California Angels
1972,AL,CHA,CHW,W,2,154,78,87,67,N,,N,N,566,5083,1208,108,480,Chicago White Sox
1972,NL,CHN,CHC,E,2,156,77,85,70,N,,N,N,685,5247,1346,133,500,Chicago Cubs
1972,NL,CIN,CIN,W,1,154,76,95,59,Y,,Y,N,707,5241,1317,124,504,Cincinnati Reds
1972,AL,CLE,CLE,E,5,156,77,72,84,N,,N,N,472,5207,1220,91,457,Cleveland Indians
1972,AL,DET,DET,E,1,156,78,86,70,Y,,N,N,558,5099,1206,122,457,Detroit Tigers
1972,NL,HOU,HOU,W,3,153,77,84,69,N,,N,N,708,5267,1359,134,580,Houston Astros
1972,AL,KCA,KCR,W,4,154,77,76,78,N,,N,N,580,5167,1317,78,497,Kansas City Royals
1972,NL,LAN,LAD,W,2,155,75,85,70,N,,N,N,584,5270,1349,98,434,Los Angeles Dodgers
1972,AL,MIN,MIN,W,3,154,74,77,77,N,,N,N,537,5234,1277,93,441,Minnesota Twins
1972,AL,ML4,MIL,E,6,156,79,65,91,N,,N,N,493,5124,1204,88,534,Milwaukee Brewers
1972,NL,MON,WSN,E,5,156,78,70,86,N,,N,N,513,5156,1205,91,559,Montreal Expos
1972,AL,NYA,NYY,E,4,155,77,79,76,N,,N,N,557,5168,1288,103,465,New York Yankees
1972,NL,NYN,NYM,E,3,156,78,83,73,N,,N,N,528,5135,1154,105,513,New York Mets
1972,AL,OAK,OAK,W,1,155,77,93,62,Y,,Y,Y,604,5200,1248,134,406,Oakland Athletics
1972,NL,PHI,PHI,E,6,156,79,59,97,N,,N,N,503,5248,1240,98,570,Philadelphia Phillies
1972,NL,PIT,PIT,E,1,155,78,96,59,Y,,N,N,691,5490,1505,110,441,Pittsburgh Pirates
1972,NL,SDN,SDP,W,6,153,80,58,95,N,,N,N,488,5213,1181,102,589,San Diego Padres
1972,NL,SFN,SFG,W,5,155,77,69,86,N,,N,N,662,5245,1281,150,569,San Francisco Giants
1972,NL,SLN,STL,E,4,156,77,75,81,N,,N,N,568,5326,1383,70,532,St. Louis Cardinals
1972,AL,TEX,TEX,W,6,154,77,54,100,N,,N,N,461,5029,1092,56,539,Texas Rangers
1973,NL,ATL,ATL,W,5,162,81,76,85,N,,N,N,799,5631,1497,206,690,Atlanta Braves
1973,AL,BAL,BAL,E,1,162,81,97,65,Y,,N,N,754,5537,1474,119,498,Baltimore Orioles
1973,AL,BOS,BOS,E,2,162,81,89,73,N,,N,N,738,5513,1472,147,584,Boston Red Sox
1973,AL,CAL,ANA,W,4,162,81,79,83,N,,N,N,629,5505,1395,93,571,California Angels
1973,AL,CHA,CHW,W,5,162,81,77,85,N,,N,N,652,5475,1400,111,625,Chicago White Sox
1973,NL,CHN,CHC,E,5,161,80,77,84,N,,N,N,614,5363,1322,117,584,Chicago Cubs
1973,NL,CIN,CIN,W,1,162,81,99,63,Y,,N,N,741,5505,1398,137,557,Cincinnati Reds
1973,AL,CLE,CLE,E,6,162,81,71,91,N,,N,N,680,5592,1429,158,746,Cleveland Indians
1973,AL,DET,DET,E,3,162,81,85,77,N,,N,N,642,5508,1400,157,627,Detroit Tigers
1973,NL,HOU,HOU,W,4,162,81,82,80,N,,N,N,681,5532,1391,134,608,Houston Astros
1973,AL,KCA,KCR,W,2,162,81,88,74,N,,N,N,755,5508,1440,114,675,Kansas City Royals
1973,NL,LAN,LAD,W,2,162,81,95,66,N,,N,N,675,5604,1473,110,497,Los Angeles Dodgers
1973,AL,MIN,MIN,W,3,162,81,81,81,N,,N,N,738,5625,1521,120,608,Minnesota Twins
1973,AL,ML4,MIL,E,5,162,81,74,88,N,,N,N,708,5526,1399,145,643,Milwaukee Brewers
1973,NL,MON,WSN,E,4,162,81,79,83,N,,N,N,668,5369,1345,125,599,Montreal Expos
1973,AL,NYA,NYY,E,4,162,81,80,82,N,,N,N,641,5492,1435,131,530,New York Yankees
1973,NL,NYN,NYM,E,1,161,81,82,79,Y,,Y,N,608,5457,1345,85,531,New York Mets
1973,AL,OAK,OAK,W,1,162,81,94,68,Y,,Y,Y,758,5507,1431,147,532,Oakland Athletics
1973,NL,PHI,PHI,E,6,162,81,71,91,N,,N,N,642,5546,1381,134,642,Philadelphia Phillies
1973,NL,PIT,PIT,E,3,162,81,80,82,N,,N,N,704,5608,1465,154,602,Pittsburgh Pirates
1973,NL,SDN,SDP,W,6,162,81,60,102,N,,N,N,548,5457,1330,112,661,San Diego Padres
1973,NL,SFN,SFG,W,3,162,81,88,74,N,,N,N,739,5537,1452,161,612,San Francisco Giants
1973,NL,SLN,STL,E,2,162,81,81,81,N,,N,N,643,5478,1418,75,528,St. Louis Cardinals
1973,AL,TEX,TEX,W,6,162,81,57,105,N,,N,N,619,5488,1397,110,737,Texas Rangers
1974,NL,ATL,ATL,W,3,163,81,88,74,N,,N,N,661,5533,1375,120,500,Atlanta Braves
1974,AL,BAL,BAL,E,1,162,81,91,71,Y,,N,N,659,5535,1418,116,536,Baltimore Orioles
1974,AL,BOS,BOS,E,3,162,81,84,78,N,,N,N,696,5499,1449,109,601,Boston Red Sox
1974,AL,CAL,ANA,W,6,163,81,68,94,N,,N,N,618,5401,1372,95,563,California Angels
1974,AL,CHA,CHW,W,4,163,82,80,80,N,,N,N,684,5577,1492,135,641,Chicago White Sox
1974,NL,CHN,CHC,E,6,162,81,66,96,N,,N,N,669,5574,1397,110,697,Chicago Cubs
1974,NL,CIN,CIN,W,2,163,82,98,64,N,,N,N,776,5535,1437,135,556,Cincinnati Reds
1974,AL,CLE,CLE,E,4,162,81,77,85,N,,N,N,662,5474,1395,131,611,Cleveland Indians
1974,AL,DET,DET,E,6,162,81,72,90,N,,N,N,620,5568,1375,131,673,Detroit Tigers
1974,NL,HOU,HOU,W,4,162,81,81,81,N,,N,N,653,5489,1441,110,558,Houston Astros
1974,AL,KCA,KCR,W,5,162,81,77,85,N,,N,N,667,5582,1448,89,574,Kansas City Royals
1974,NL,LAN,LAD,W,1,162,81,102,60,Y,,Y,N,798,5557,1511,139,484,Los Angeles Dodgers
1974,AL,MIN,MIN,W,3,163,82,82,80,N,,N,N,673,5632,1530,111,589,Minnesota Twins
1974,AL,ML4,MIL,E,5,162,81,76,86,N,,N,N,647,5472,1335,120,609,Milwaukee Brewers
1974,NL,MON,WSN,E,4,161,80,79,82,N,,N,N,662,5343,1355,86,571,Montreal Expos
1974,AL,NYA,NYY,E,2,162,81,89,73,N,,N,N,671,5524,1451,101,535,New York Yankees
1974,NL,NYN,NYM,E,5,162,81,71,91,N,,N,N,572,5468,1286,96,558,New York Mets
1974,AL,OAK,OAK,W,1,162,81,90,72,Y,,Y,Y,689,5331,1315,132,472,Oakland Athletics
1974,NL,PHI,PHI,E,3,162,81,80,82,N,,N,N,676,5494,1434,95,629,Philadelphia Phillies
1974,NL,PIT,PIT,E,1,162,81,88,74,Y,,N,N,751,5702,1560,114,568,Pittsburgh Pirates
1974,NL,SDN,SDP,W,6,162,81,60,102,N,,N,N,541,5415,1239,99,736,San Diego Padres
1974,NL,SFN,SFG,W,5,162,81,72,90,N,,N,N,634,5482,1380,93,604,San Francisco Giants
1974,NL,SLN,STL,E,2,161,81,86,75,N,,N,N,677,5620,1492,83,570,St. Louis Cardinals
1974,AL,TEX,TEX,W,2,161,80,84,76,N,,N,N,690,5449,1482,99,609,Texas Rangers
1975,NL,ATL,ATL,W,5,161,80,67,94,N,,N,N,583,5424,1323,107,622,Atlanta Braves
1975,AL,BAL,BAL,E,2,159,77,90,69,N,,N,N,682,5474,1382,124,511,Baltimore Orioles
1975,AL,BOS,BOS,E,1,160,81,95,65,Y,,Y,N,796,5448,1500,134,636,Boston Red Sox
1975,AL,CAL,ANA,W,6,161,81,72,89,N,,N,N,628,5377,1324,55,628,California Angels
1975,AL,CHA,CHW,W,5,161,81,75,86,N,,N,N,655,5490,1400,94,634,Chicago White Sox
1975,NL,CHN,CHC,E,5,162,81,75,87,N,,N,N,712,5470,1419,95,721,Chicago Cubs
1975,NL,CIN,CIN,W,1,162,81,108,54,Y,,Y,Y,840,5581,1515,124,546,Cincinnati Reds
1975,AL,CLE,CLE,E,4,159,80,79,80,N,,N,N,688,5404,1409,153,613,Cleveland Indians
1975,AL,DET,DET,E,6,159,80,57,102,N,,N,N,570,5366,1338,125,663,Detroit Tigers
1975,NL,HOU,HOU,W,6,162,81,64,97,N,,N,N,664,5515,1401,84,654,Houston Astros
1975,AL,KCA,KCR,W,2,162,81,91,71,N,,N,N,710,5491,1431,118,561,Kansas City Royals
1975,NL,LAN,LAD,W,2,162,81,88,74,N,,N,N,648,5453,1355,118,477,Los Angeles Dodgers
1975,AL,MIN,MIN,W,4,159,82,76,83,N,,N,N,724,5514,1497,121,640,Minnesota Twins
1975,AL,ML4,MIL,E,5,162,81,68,94,N,,N,N,675,5378,1343,146,690,Milwaukee Brewers
1975,NL,MON,WSN,E,5,162,81,75,87,N,,N,N,601,5518,1346,98,612,Montreal Expos
1975,AL,NYA,NYY,E,3,160,78,83,77,N,,N,N,681,5415,1430,110,520,New York Yankees
1975,NL,NYN,NYM,E,3,162,81,82,80,N,,N,N,646,5587,1430,101,552,New York Mets
1975,AL,OAK,OAK,W,1,162,81,98,64,Y,,N,N,758,5415,1376,151,526,Oakland Athletics
1975,NL,PHI,PHI,E,2,162,81,86,76,N,,N,N,735,5592,1506,125,618,Philadelphia Phillies
1975,NL,PIT,PIT,E,1,161,80,92,69,Y,,N,N,712,5489,1444,138,480,Pittsburgh Pirates
1975,NL,SDN,SDP,W,4,162,81,71,91,N,,N,N,552,5429,1324,78,566,San Diego Padres
1975,NL,SFN,SFG,W,3,161,81,80,81,N,,N,N,659,5447,1412,84,595,San Francisco Giants
1975,NL,SLN,STL,E,3,163,82,82,80,N,,N,N,662,5597,1527,81,577,St. Louis Cardinals
1975,AL,TEX,TEX,W,3,162,80,79,83,N,,N,N,714,5599,1431,134,629,Texas Rangers
1976,NL,ATL,ATL,W,6,162,81,70,92,N,,N,N,620,5345,1309,82,617,Atlanta Braves
1976,AL,BAL,BAL,E,2,162,81,88,74,N,,N,N,619,5457,1326,119,541,Baltimore Orioles
1976,AL,BOS,BOS,E,3,162,81,83,79,N,,N,N,716,5511,1448,134,571,Boston Red Sox
1976,AL,CAL,ANA,W,4,162,81,76,86,N,,N,N,550,5385,1265,63,551,California Angels
1976,AL,CHA,CHW,W,6,161,80,64,97,N,,N,N,586,5532,1410,73,684,Chicago White Sox
1976,NL,CHN,CHC,E,4,162,81,75,87,N,,N,N,611,5519,1386,105,643,Chicago Cubs
1976,NL,CIN,CIN,W,1,162,81,102,60,Y,,Y,Y,857,5702,1599,141,573,Cincinnati Reds
1976,AL,CLE,CLE,E,4,159,79,81,78,N,,N,N,615,5412,1423,85,552,Cleveland Indians
1976,AL,DET,DET,E,5,161,80,74,87,N,,N,N,609,5441,1401,101,615,Detroit Tigers
1976,NL,HOU,HOU,W,3,162,82,80,82,N,,N,N,625,5464,1401,66,571,Houston Astros
1976,AL,KCA,KCR,W,1,162,81,90,72,Y,,N,N,713,5540,1490,65,525,Kansas City Royals
1976,NL,LAN,LAD,W,2,162,81,92,70,N,,N,N,608,5472,1371,91,493,Los Angeles Dodgers
1976,AL,MIN,MIN,W,3,162,81,85,77,N,,N,N,743,5574,1526,81,599,Minnesota Twins
1976,AL,ML4,MIL,E,6,161,81,66,95,N,,N,N,570,5396,1326,88,581,Milwaukee Brewers
1976,NL,MON,WSN,E,6,162,80,55,107,N,,N,N,531,5428,1275,94,639,Montreal Expos
1976,AL,NYA,NYY,E,1,159,80,97,62,Y,,Y,N,730,5555,1496,120,516,New York Yankees
1976,NL,NYN,NYM,E,3,162,82,86,76,N,,N,N,615,5415,1334,102,473,New York Mets
1976,AL,OAK,OAK,W,2,161,81,87,74,N,,N,N,686,5353,1319,113,528,Oakland Athletics
1976,NL,PHI,PHI,E,1,162,81,101,61,Y,,N,N,770,5528,1505,110,499,Philadelphia Phillies
1976,NL,PIT,PIT,E,2,162,81,92,70,N,,N,N,708,5604,1499,110,548,Pittsburgh Pirates
1976,NL,SDN,SDP,W,5,162,80,73,89,N,,N,N,570,5369,1327,64,581,San Diego Padres
1976,NL,SFN,SFG,W,4,162,81,74,88,N,,N,N,595,5452,1340,85,573,San Francisco Giants
1976,NL,SLN,STL,E,5,162,81,72,90,N,,N,N,629,5516,1432,63,582,St. Louis Cardinals
1976,AL,TEX,TEX,W,4,162,81,76,86,N,,N,N,616,5555,1390,80,565,Texas Rangers
1977,NL,ATL,ATL,W,6,162,81,61,101,N,,N,N,678,5534,1404,139,779,Atlanta Braves
1977,AL,BAL,BAL,E,2,161,81,97,64,N,,N,N,719,5494,1433,148,603,Baltimore Orioles
1977,AL,BOS,BOS,E,2,161,80,97,64,N,,N,N,859,5510,1551,213,652,Boston Red Sox
1977,AL,CAL,ANA,W,5,162,81,74,88,N,,N,N,675,5410,1380,131,594,California Angels
1977,AL,CHA,CHW,W,3,162,81,90,72,N,,N,N,844,5633,1568,192,682,Chicago White Sox
1977,NL,CHN,CHC,E,4,162,81,81,81,N,,N,N,692,5604,1489,111,654,Chicago Cubs
1977,NL,CIN,CIN,W,2,162,81,88,74,N,,N,N,802,5524,1513,181,673,Cincinnati Reds
1977,AL,CLE,CLE,E,5,161,81,71,90,N,,N,N,676,5491,1476,100,661,Cleveland Indians
1977,AL,DET,DET,E,4,162,81,74,88,N,,N,N,714,5604,1480,166,668,Detroit Tigers
1977,NL,HOU,HOU,W,3,162,81,81,81,N,,N,N,680,5530,1405,114,576,Houston Astros
1977,AL,KCA,KCR,W,1,162,81,102,60,Y,,N,N,822,5594,1549,146,571,Kansas City Royals
1977,NL,LAN,LAD,W,1,162,81,98,64,Y,,Y,N,769,5589,1484,191,528,Los Angeles Dodgers
1977,AL,MIN,MIN,W,4,161,80,84,77,N,,N,N,867,5639,1588,123,698,Minnesota Twins
1977,AL,ML4,MIL,E,6,162,81,67,95,N,,N,N,639,5517,1425,125,687,Milwaukee Brewers
1977,NL,MON,WSN,E,5,162,81,75,87,N,,N,N,665,5675,1474,138,660,Montreal Expos
1977,AL,NYA,NYY,E,1,162,81,100,62,Y,,Y,Y,831,5605,1576,184,581,New York Yankees
1977,NL,NYN,NYM,E,6,162,79,64,98,N,,N,N,587,5410,1319,88,601,New York Mets
1977,AL,OAK,OAK,W,7,161,81,63,98,N,,N,N,605,5358,1284,117,645,Oakland Athletics
1977,NL,PHI,PHI,E,1,162,81,101,61,Y,,N,N,847,5546,1548,186,600,Philadelphia Phillies
1977,NL,PIT,PIT,E,2,162,81,96,66,N,,N,N,734,5662,1550,133,594,Pittsburgh Pirates
1977,NL,SDN,SDP,W,5,162,81,69,93,N,,N,N,692,5602,1397,120,722,San Diego Padres
1977,AL,SEA,SEA,W,6,162,81,64,98,N,,N,N,624,5460,1398,133,769,Seattle Mariners
1977,NL,SFN,SFG,W,4,162,81,75,87,N,,N,N,673,5497,1392,134,608,San Francisco Giants
1977,NL,SLN,STL,E,3,162,83,83,79,N,,N,N,737,5527,1490,96,612,St. Louis Cardinals
1977,AL,TEX,TEX,W,2,162,81,94,68,N,,N,N,767,5541,1497,135,583,Texas Rangers
1977,AL,TOR,TOR,E,7,161,80,54,107,N,,N,N,605,5419,1367,100,725,Toronto Blue Jays
1978,NL,ATL,ATL,W,6,162,81,69,93,N,,N,N,600,5381,1313,123,653,Atlanta Braves
1978,AL,BAL,BAL,E,4,161,81,90,71,N,,N,N,659,5422,1397,154,566,Baltimore Orioles
1978,AL,BOS,BOS,E,2,163,82,99,64,N,,N,N,796,5587,1493,172,579,Boston Red Sox
1978,AL,CAL,ANA,W,2,162,81,87,75,N,,N,N,691,5472,1417,108,590,California Angels
1978,AL,CHA,CHW,W,5,161,80,71,90,N,,N,N,634,5393,1423,106,660,Chicago White Sox
1978,NL,CHN,CHC,E,3,162,82,79,83,N,,N,N,664,5532,1461,72,655,Chicago Cubs
1978,NL,CIN,CIN,W,2,161,80,92,69,N,,N,N,710,5392,1378,136,613,Cincinnati Reds
1978,AL,CLE,CLE,E,6,159,78,69,90,N,,N,N,639,5365,1400,106,621,Cleveland Indians
1978,AL,DET,DET,E,5,162,81,86,76,N,,N,N,714,5601,1520,129,589,Detroit Tigers
1978,NL,HOU,HOU,W,5,162,81,74,88,N,,N,N,605,5458,1408,70,581,Houston Astros
1978,AL,KCA,KCR,W,1,162,81,92,70,Y,,N,N,743,5474,1469,98,550,Kansas City Royals
1978,NL,LAN,LAD,W,1,162,81,95,67,Y,,Y,N,727,5437,1435,149,499,Los Angeles Dodgers
1978,AL,MIN,MIN,W,4,162,81,73,89,N,,N,N,666,5522,1472,82,599,Minnesota Twins
1978,AL,ML4,MIL,E,3,162,81,93,69,N,,N,N,804,5536,1530,173,583,Milwaukee Brewers
1978,NL,MON,WSN,E,4,162,80,76,86,N,,N,N,633,5530,1404,121,550,Montreal Expos
1978,AL,NYA,NYY,E,1,163,81,100,63,Y,,Y,Y,735,5583,1489,125,516,New York Yankees
1978,NL,NYN,NYM,E,6,162,80,66,96,N,,N,N,607,5433,1332,86,626,New York Mets
1978,AL,OAK,OAK,W,6,162,80,69,93,N,,N,N,532,5321,1304,100,577,Oakland Athletics
1978,NL,PHI,PHI,E,1,162,82,90,72,Y,,N,N,708,5448,1404,133,532,Philadelphia Phillies
1978,NL,PIT,PIT,E,2,161,81,88,73,N,,N,N,684,5406,1390,115,548,Pittsburgh Pirates
1978,NL,SDN,SDP,W,4,162,81,84,78,N,,N,N,591,5360,1349,75,522,San Diego Padres
1978,AL,SEA,SEA,W,7,160,81,56,104,N,,N,N,614,5358,1327,97,737,Seattle Mariners
1978,NL,SFN,SFG,W,3,162,81,89,73,N,,N,N,613,5364,1331,117,534,San Francisco Giants
1978,NL,SLN,STL,E,5,162,81,69,93,N,,N,N,600,5415,1351,79,572,St. Louis Cardinals
1978,AL,TEX,TEX,W,2,162,82,87,75,N,,N,N,692,5347,1353,132,543,Texas Rangers
1978,AL,TOR,TOR,E,7,161,81,59,102,N,,N,N,590,5430,1358,98,721,Toronto Blue Jays
1979,NL,ATL,ATL,W,6,160,79,66,94,N,,N,N,669,5422,1389,126,654,Atlanta Braves
1979,AL,BAL,BAL,E,1,159,79,102,57,Y,,Y,N,757,5371,1401,181,520,Baltimore Orioles
1979,AL,BOS,BOS,E,3,160,80,91,69,N,,N,N,841,5538,1567,194,641,Boston Red Sox
1979,AL,CAL,ANA,W,1,162,81,88,74,Y,,N,N,866,5550,1563,164,692,California Angels
1979,AL,CHA,CHW,W,5,159,79,73,87,N,,N,N,730,5463,1505,127,642,Chicago White Sox
1979,NL,CHN,CHC,E,5,162,81,80,82,N,,N,N,706,5550,1494,135,624,Chicago Cubs
1979,NL,CIN,CIN,W,1,161,80,90,71,Y,,N,N,731,5477,1445,132,573,Cincinnati Reds
1979,AL,CLE,CLE,E,6,161,81,81,80,N,,N,N,760,5376,1388,138,727,Cleveland Indians
1979,AL,DET,DET,E,5,160,80,85,76,N,,N,N,770,5375,1446,164,676,Detroit Tigers
1979,NL,HOU,HOU,W,2,162,81,89,73,N,,N,N,583,5394,1382,49,514,Houston Astros
1979,AL,KCA,KCR,W,2,162,81,85,77,N,,N,N,851,5653,1596,116,716,Kansas City Royals
1979,NL,LAN,LAD,W,3,162,81,79,83,N,,N,N,739,5490,1443,183,614,Los Angeles Dodgers
1979,AL,MIN,MIN,W,4,162,81,82,80,N,,N,N,764,5544,1544,112,663,Minnesota Twins
1979,AL,ML4,MIL,E,2,161,81,95,66,N,,N,N,807,5536,1552,185,645,Milwaukee Brewers
1979,NL,MON,WSN,E,2,160,81,95,65,N,,N,N,701,5465,1445,143,505,Montreal Expos
1979,AL,NYA,NYY,E,4,160,81,89,71,N,,N,N,734,5421,1443,150,610,New York Yankees
1979,NL,NYN,NYM,E,6,163,82,63,99,N,,N,N,593,5591,1399,74,633,New York Mets
1979,AL,OAK,OAK,W,7,162,81,54,108,N,,N,N,573,5348,1276,108,754,Oakland Athletics
1979,NL,PHI,PHI,E,4,163,81,84,78,N,,N,N,683,5463,1453,119,666,Philadelphia Phillies
1979,NL,PIT,PIT,E,1,163,81,98,64,Y,,Y,Y,775,5661,1541,148,566,Pittsburgh Pirates
1979,NL,SDN,SDP,W,5,161,81,68,93,N,,N,N,603,5446,1316,93,596,San Diego Padres
1979,AL,SEA,SEA,W,6,162,81,67,95,N,,N,N,711,5544,1490,132,731,Seattle Mariners
1979,NL,SFN,SFG,W,4,162,81,71,91,N,,N,N,672,5395,1328,125,664,San Francisco Giants
1979,NL,SLN,STL,E,3,163,82,86,76,N,,N,N,731,5734,1594,100,615,St. Louis Cardinals
1979,AL,TEX,TEX,W,3,162,81,83,79,N,,N,N,750,5562,1549,140,617,Texas Rangers
1979,AL,TOR,TOR,E,7,162,81,53,109,N,,N,N,613,5423,1362,95,759,Toronto Blue Jays
1980,NL,ATL,ATL,W,4,161,80,81,80,N,,N,N,630,5402,1352,144,598,Atlanta Braves
1980,AL,BAL,BAL,E,2,162,81,100,62,N,,N,N,805,5585,1523,156,591,Baltimore Orioles
1980,AL,BOS,BOS,E,5,160,81,83,77,N,,N,N,757,5603,1588,162,701,Boston Red Sox
1980,AL,CAL,ANA,W,6,160,81,65,95,N,,N,N,698,5443,1442,106,717,California Angels
1980,AL,CHA,CHW,W,5,162,81,70,90,N,,N,N,587,5444,1408,91,625,Chicago White Sox
1980,NL,CHN,CHC,E,6,162,81,64,98,N,,N,N,614,5619,1411,107,639,Chicago Cubs
1980,NL,CIN,CIN,W,3,163,82,89,73,N,,N,N,707,5516,1445,113,624,Cincinnati Reds
1980,AL,CLE,CLE,E,6,160,79,79,81,N,,N,N,738,5470,1517,89,743,Cleveland Indians
1980,AL,DET,DET,E,4,163,82,84,78,N,,N,N,830,5648,1543,143,693,Detroit Tigers
1980,NL,HOU,HOU,W,1,163,81,93,70,Y,,N,N,637,5566,1455,75,511,Houston Astros
1980,AL,KCA,KCR,W,1,162,81,97,65,Y,,Y,N,809,5714,1633,115,621,Kansas City Royals
1980,NL,LAN,LAD,W,2,163,82,92,71,N,,N,N,663,5568,1462,148,531,Los Angeles Dodgers
1980,AL,MIN,MIN,W,3,161,80,77,84,N,,N,N,670,5530,1468,99,634,Minnesota Twins
1980,AL,ML4,MIL,E,3,162,82,86,76,N,,N,N,811,5653,1555,203,597,Milwaukee Brewers
1980,NL,MON,WSN,E,2,162,80,90,72,N,,N,N,694,5465,1407,114,563,Montreal Expos
1980,AL,NYA,NYY,E,1,162,81,103,59,Y,,N,N,820,5553,1484,189,583,New York Yankees
1980,NL,NYN,NYM,E,5,162,82,67,95,N,,N,N,611,5478,1407,61,621,New York Mets
1980,AL,OAK,OAK,W,2,162,81,83,79,N,,N,N,686,5495,1424,137,566,Oakland Athletics
1980,NL,PHI,PHI,E,1,162,81,91,71,Y,,Y,Y,728,5625,1517,117,564,Philadelphia Phillies
1980,NL,PIT,PIT,E,3,162,81,83,79,N,,N,N,666,5517,1469,116,580,Pittsburgh Pirates
1980,NL,SDN,SDP,W,6,163,81,73,89,N,,N,N,591,5540,1410,67,595,San Diego Padres
1980,AL,SEA,SEA,W,7,163,81,59,103,N,,N,N,610,5489,1359,104,709,Seattle Mariners
1980,NL,SFN,SFG,W,5,161,81,75,86,N,,N,N,573,5368,1310,80,556,San Francisco Giants
1980,NL,SLN,STL,E,4,162,81,74,88,N,,N,N,738,5608,1541,101,632,St. Louis Cardinals
1980,AL,TEX,TEX,W,4,163,80,76,85,N,,N,N,756,5690,1616,124,649,Texas Rangers
1980,AL,TOR,TOR,E,7,162,81,67,95,N,,N,N,624,5571,1398,126,683,Toronto Blue Jays
1981,NL,ATL,ATL,W,5,107,50,50,56,N,,N,N,395,3642,886,64,371,Atlanta Braves
1981,AL,BAL,BAL,E,2,105,55,59,46,N,,N,N,429,3516,883,88,386,Baltimore Orioles
1981,AL,BOS,BOS,E,5,108,53,59,49,N,,N,N,519,3820,1052,90,418,Boston Red Sox
