yearID,lgID,tmID,franchID,name,confID,divID,playoff,G,W,L,T,OTL
1954,NHL,TOR,TOR,Toronto Maple Leafs,,,SF,70,24,24,22,
1955,NHL,BOS,BOS,Boston Bruins,,,,70,23,34,13,
1955,NHL,CHI,CHI,Chicago Black Hawks,,,,70,19,39,12,
1955,NHL,DET,DET,Detroit Red Wings,,,F,70,30,24,16,
1955,NHL,MTL,MTL,Montreal Canadiens,,,SC,70,45,15,10,
1955,NHL,NYR,NYR,New York Rangers,,,SF,70,32,28,10,
1955,NHL,TOR,TOR,Toronto Maple Leafs,,,SF,70,24,33,13,
1956,NHL,BOS,BOS,Boston Bruins,,,F,70,34,24,12,
1956,NHL,CHI,CHI,Chicago Black Hawks,,,,70,16,39,15,
1956,NHL,DET,DET,Detroit Red Wings,,,SF,70,38,20,12,
1956,NHL,MTL,MTL,Montreal Canadiens,,,SC,70,35,23,12,
1956,NHL,NYR,NYR,New York Rangers,,,SF,70,26,30,14,
1956,NHL,TOR,TOR,Toronto Maple Leafs,,,,70,21,34,15,
1957,NHL,BOS,BOS,Boston Bruins,,,F,70,27,28,15,
1957,NHL,CHI,CHI,Chicago Black Hawks,,,,70,24,39,7,
1957,NHL,DET,DET,Detroit Red Wings,,,SF,70,29,29,12,
1957,NHL,MTL,MTL,Montreal Canadiens,,,SC,70,43,17,10,
1957,NHL,NYR,NYR,New York Rangers,,,SF,70,32,25,13,
1957,NHL,TOR,TOR,Toronto Maple Leafs,,,,70,21,38,11,
1958,NHL,BOS,BOS,Boston Bruins,,,SF,70,32,29,9,
1958,NHL,CHI,CHI,Chicago Black Hawks,,,SF,70,28,29,13,
1958,NHL,DET,DET,Detroit Red Wings,,,,70,25,37,8,
1958,NHL,MTL,MTL,Montreal Canadiens,,,SC,70,39,18,13,
1958,NHL,NYR,NYR,New York Rangers,,,,70,26,32,12,
1958,NHL,TOR,TOR,Toronto Maple Leafs,,,F,70,27,32,11,
1959,NHL,BOS,BOS,Boston Bruins,,,,70,28,34,8,
1959,NHL,CHI,CHI,Chicago Black Hawks,,,SF,70,28,29,13,
1959,NHL,DET,DET,Detroit Red Wings,,,SF,70,26,29,15,
1959,NHL,MTL,MTL,Montreal Canadiens,,,SC,70,40,18,12,
1959,NHL,NYR,NYR,New York Rangers,,,,70,17,38,15,
1959,NHL,TOR,TOR,Toronto Maple Leafs,,,F,70,35,26,9,
1960,NHL,BOS,BOS,Boston Bruins,,,,70,15,42,13,
1960,NHL,CHI,CHI,Chicago Black Hawks,,,SC,70,29,24,17,
1960,NHL,DET,DET,Detroit Red Wings,,,F,70,25,29,16,
1960,NHL,MTL,MTL,Montreal Canadiens,,,SF,70,41,19,10,
1960,NHL,NYR,NYR,New York Rangers,,,,70,22,38,10,
1960,NHL,TOR,TOR,Toronto Maple Leafs,,,SF,70,39,19,12,
1961,NHL,BOS,BOS,Boston Bruins,,,,70,15,47,8,
1961,NHL,CHI,CHI,Chicago Black Hawks,,,F,70,31,26,13,
1961,NHL,DET,DET,Detroit Red Wings,,,,70,23,33,14,
1961,NHL,MTL,MTL,Montreal Canadiens,,,SF,70,42,14,14,
1961,NHL,NYR,NYR,New York Rangers,,,SF,70,26,32,12,
1961,NHL,TOR,TOR,Toronto Maple Leafs,,,SC,70,37,22,11,
1962,NHL,BOS,BOS,Boston Bruins,,,,70,14,39,17,
1962,NHL,CHI,CHI,Chicago Black Hawks,,,SF,70,32,21,17,
1962,NHL,DET,DET,Detroit Red Wings,,,F,70,32,25,13,
1962,NHL,MTL,MTL,Montreal Canadiens,,,SF,70,28,19,23,
1962,NHL,NYR,NYR,New York Rangers,,,,70,22,36,12,
1962,NHL,TOR,TOR,Toronto Maple Leafs,,,SC,70,35,23,12,
1963,NHL,BOS,BOS,Boston Bruins,,,,70,18,40,12,
1963,NHL,CHI,CHI,Chicago Black Hawks,,,SF,70,36,22,12,
1963,NHL,DET,DET,Detroit Red Wings,,,F,70,30,29,11,
1963,NHL,MTL,MTL,Montreal Canadiens,,,SF,70,36,21,13,
1963,NHL,NYR,NYR,New York Rangers,,,,70,22,38,10,
1963,NHL,TOR,TOR,Toronto Maple Leafs,,,SC,70,33,25,12,
1964,NHL,BOS,BOS,Boston Bruins,,,,70,21,43,6,
1964,NHL,CHI,CHI,Chicago Black Hawks,,,F,70,34,28,8,
1964,NHL,DET,DET,Detroit Red Wings,,,SF,70,40,23,7,
1964,NHL,MTL,MTL,Montreal Canadiens,,,SC,70,36,23,11,
1964,NHL,NYR,NYR,New York Rangers,,,,70,20,38,12,
1964,NHL,TOR,TOR,Toronto Maple Leafs,,,SF,70,30,26,14,
1965,NHL,BOS,BOS,Boston Bruins,,,,70,21,43,6,
1965,NHL,CHI,CHI,Chicago Black Hawks,,,SF,70,37,25,8,
1965,NHL,DET,DET,Detroit Red Wings,,,F,70,31,27,12,
1965,NHL,MTL,MTL,Montreal Canadiens,,,SC,70,41,21,8,
1965,NHL,NYR,NYR,New York Rangers,,,,70,18,41,11,
1965,NHL,TOR,TOR,Toronto Maple Leafs,,,SF,70,34,25,11,
1966,NHL,BOS,BOS,Boston Bruins,,,,70,17,43,10,
1966,NHL,CHI,CHI,Chicago Black Hawks,,,SF,70,41,17,12,
1966,NHL,DET,DET,Detroit Red Wings,,,,70,27,39,4,
1966,NHL,MTL,MTL,Montreal Canadiens,,,F,70,32,25,13,
1966,NHL,NYR,NYR,New York Rangers,,,SF,70,30,28,12,
1966,NHL,TOR,TOR,Toronto Maple Leafs,,,SC,70,32,27,11,
1967,NHL,BOS,BOS,Boston Bruins,,ED,QF,74,37,27,10,
1967,NHL,CHI,CHI,Chicago Black Hawks,,ED,SF,74,32,26,16,
1967,NHL,DET,DET,Detroit Red Wings,,ED,,74,27,35,12,
1967,NHL,LAK,LAK,Los Angeles Kings,,WD,QF,74,31,33,10,
1967,NHL,MNS,DAL,Minnesota North Stars,,WD,SF,74,27,32,15,
1967,NHL,MTL,MTL,Montreal Canadiens,,ED,SC,74,42,22,10,
1967,NHL,NYR,NYR,New York Rangers,,ED,QF,74,39,23,12,
1967,NHL,OAK,CLE,Oakland Seals,,WD,,74,15,42,17,
1967,NHL,PHI,PHI,Philadelphia Flyers,,WD,QF,74,31,32,11,
1967,NHL,PIT,PIT,Pittsburgh Penguins,,WD,,74,27,34,13,
1967,NHL,STL,STL,St. Louis Blues,,WD,F,74,27,31,16,
1967,NHL,TOR,TOR,Toronto Maple Leafs,,ED,,74,33,31,10,
1968,NHL,BOS,BOS,Boston Bruins,,ED,SF,76,42,18,16,
1968,NHL,CHI,CHI,Chicago Black Hawks,,ED,,76,34,33,9,
1968,NHL,DET,DET,Detroit Red Wings,,ED,,76,33,31,12,
1968,NHL,LAK,LAK,Los Angeles Kings,,WD,SF,76,24,42,10,
1968,NHL,MNS,DAL,Minnesota North Stars,,WD,,76,18,43,15,
1968,NHL,MTL,MTL,Montreal Canadiens,,ED,SC,76,46,19,11,
1968,NHL,NYR,NYR,New York Rangers,,ED,QF,76,41,26,9,
1968,NHL,OAK,CLE,Oakland Seals,,WD,QF,76,29,36,11,
1968,NHL,PHI,PHI,Philadelphia Flyers,,WD,QF,76,20,35,21,
1968,NHL,PIT,PIT,Pittsburgh Penguins,,WD,,76,20,45,11,
1968,NHL,STL,STL,St. Louis Blues,,WD,F,76,37,25,14,
1968,NHL,TOR,TOR,Toronto Maple Leafs,,ED,QF,76,35,26,15,
1969,NHL,BOS,BOS,Boston Bruins,,ED,SC,76,40,17,19,
1969,NHL,CHI,CHI,Chicago Black Hawks,,ED,SF,76,45,22,9,
1969,NHL,DET,DET,Detroit Red Wings,,ED,QF,76,40,21,15,
1969,NHL,LAK,LAK,Los Angeles Kings,,WD,,76,14,52,10,
1969,NHL,MNS,DAL,Minnesota North Stars,,WD,QF,76,19,35,22,
1969,NHL,MTL,MTL,Montreal Canadiens,,ED,,76,38,22,16,
1969,NHL,NYR,NYR,New York Rangers,,ED,QF,76,38,22,16,
1969,NHL,OAK,CLE,Oakland Seals,,WD,QF,76,22,40,14,
1969,NHL,PHI,PHI,Philadelphia Flyers,,WD,,76,17,35,24,
1969,NHL,PIT,PIT,Pittsburgh Penguins,,WD,SF,76,26,38,12,
1969,NHL,STL,STL,St. Louis Blues,,WD,F,76,37,27,12,
1969,NHL,TOR,TOR,Toronto Maple Leafs,,ED,,76,29,34,13,
1970,NHL,BOS,BOS,Boston Bruins,,ED,QF,78,57,14,7,
1970,NHL,BUF,BUF,Buffalo Sabres,,ED,,78,24,39,15,
1970,NHL,CHI,CHI,Chicago Black Hawks,,WD,F,78,49,20,9,
1970,NHL,CLF,CLE,California Golden Seals,,WD,,78,20,53,5,
1970,NHL,DET,DET,Detroit Red Wings,,ED,,78,22,45,11,
1970,NHL,LAK,LAK,Los Angeles Kings,,WD,,78,25,40,13,
1970,NHL,MNS,DAL,Minnesota North Stars,,WD,SF,78,28,34,16,
1970,NHL,MTL,MTL,Montreal Canadiens,,ED,SC,78,42,23,13,
1970,NHL,NYR,NYR,New York Rangers,,ED,SF,78,49,18,11,
1970,NHL,PHI,PHI,Philadelphia Flyers,,WD,QF,78,28,33,17,
1970,NHL,PIT,PIT,Pittsburgh Penguins,,WD,,78,21,37,20,
1970,NHL,STL,STL,St. Louis Blues,,WD,QF,78,34,25,19,
1970,NHL,TOR,TOR,Toronto Maple Leafs,,ED,QF,78,37,33,8,
1970,NHL,VAN,VAN,Vancouver Canucks,,ED,,78,24,46,8,
1971,NHL,BOS,BOS,Boston Bruins,,ED,SC,78,54,13,11,
1971,NHL,BUF,BUF,Buffalo Sabres,,ED,,78,16,43,19,
1971,NHL,CHI,CHI,Chicago Black Hawks,,WD,SF,78,46,17,15,
1971,NHL,CLF,CLE,California Golden Seals,,WD,,78,21,39,18,
1971,NHL,DET,DET,Detroit Red Wings,,ED,,78,33,35,10,
1971,NHL,LAK,LAK,Los Angeles Kings,,WD,,78,20,49,9,
1971,NHL,MNS,DAL,Minnesota North Stars,,WD,QF,78,37,29,12,
1971,NHL,MTL,MTL,Montreal Canadiens,,ED,QF,78,46,16,16,
1971,NHL,NYR,NYR,New York Rangers,,ED,F,78,48,17,13,
1971,NHL,PHI,PHI,Philadelphia Flyers,,WD,,78,26,38,14,
1971,NHL,PIT,PIT,Pittsburgh Penguins,,WD,QF,78,26,38,14,
1971,NHL,STL,STL,St. Louis Blues,,WD,SF,78,28,39,11,
1971,NHL,TOR,TOR,Toronto Maple Leafs,,ED,QF,78,33,31,14,
1971,NHL,VAN,VAN,Vancouver Canucks,,ED,,78,20,50,8,
1972,NHL,ATF,CAL,Atlanta Flames,,WD,,78,25,38,15,
1972,NHL,BOS,BOS,Boston Bruins,,ED,QF,78,51,22,5,
1972,NHL,BUF,BUF,Buffalo Sabres,,ED,QF,78,37,27,14,
1972,NHL,CHI,CHI,Chicago Black Hawks,,WD,F,78,42,27,9,
1972,NHL,CLF,CLE,California Golden Seals,,WD,,78,16,46,16,
1972,NHL,DET,DET,Detroit Red Wings,,ED,,78,37,29,12,
1972,NHL,LAK,LAK,Los Angeles Kings,,WD,,78,31,36,11,
1972,NHL,MNS,DAL,Minnesota North Stars,,WD,QF,78,37,30,11,
1972,NHL,MTL,MTL,Montreal Canadiens,,ED,SC,78,52,10,16,
1972,NHL,NYI,NYI,New York Islanders,,ED,,78,12,60,6,
1972,NHL,NYR,NYR,New York Rangers,,ED,SF,78,47,23,8,
1972,NHL,PHI,PHI,Philadelphia Flyers,,WD,SF,78,37,30,11,
1972,NHL,PIT,PIT,Pittsburgh Penguins,,WD,,78,32,37,9,
1972,NHL,STL,STL,St. Louis Blues,,WD,QF,78,32,34,12,
1972,NHL,TOR,TOR,Toronto Maple Leafs,,ED,,78,27,41,10,
1972,NHL,VAN,VAN,Vancouver Canucks,,ED,,78,22,47,9,
1972,WHA,ALB,EDM,Alberta Oilers,,WW,,78,38,37,3,
1972,WHA,CHC,CHC,Chicago Cougars,,WW,,78,26,50,2,
1972,WHA,CLC,MF2,Cleveland Crusaders,,EW,AVSF,78,43,32,3,
1972,WHA,HOU,HOU,Houston Aeros,,WW,AVSF,78,39,35,4,
1972,WHA,LAS,MIB,Los Angeles Sharks,,WW,AVQF,78,37,35,6,
1972,WHA,MFS,MFS,Minnesota Fighting Saints,,WW,AVQF,78,38,37,3,
1972,WHA,NEW,CAR,New England Whalers,,EW,AVC,78,46,30,2,
1972,WHA,NRA,SDM,New York Raiders,,EW,,78,33,43,2,
1972,WHA,OTN,BIR,Ottawa Nationals,,EW,AVQF,78,35,39,4,
1972,WHA,PHB,CAC,Philadelphia Blazers,,EW,AVQF,78,38,40,0,
1972,WHA,QUN,COL,Quebec Nordiques,,EW,,78,33,40,5,
1972,WHA,WIJ,PHO,Winnipeg Jets,,WW,AVF,78,43,31,4,
1973,NHL,ATF,CAL,Atlanta Flames,,WD,QF,78,30,34,14,
1973,NHL,BOS,BOS,Boston Bruins,,ED,F,78,52,17,9,
1973,NHL,BUF,BUF,Buffalo Sabres,,ED,,78,32,34,12,
1973,NHL,CHI,CHI,Chicago Black Hawks,,WD,SF,78,41,14,23,
1973,NHL,CLF,CLE,California Golden Seals,,WD,,78,13,55,10,
1973,NHL,DET,DET,Detroit Red Wings,,ED,,78,29,39,10,
1973,NHL,LAK,LAK,Los Angeles Kings,,WD,QF,78,33,33,12,
1973,NHL,MNS,DAL,Minnesota North Stars,,WD,,78,23,38,17,
1973,NHL,MTL,MTL,Montreal Canadiens,,ED,QF,78,45,24,9,
1973,NHL,NYI,NYI,New York Islanders,,ED,,78,19,41,18,
1973,NHL,NYR,NYR,New York Rangers,,ED,SF,78,40,24,14,
1973,NHL,PHI,PHI,Philadelphia Flyers,,WD,SC,78,50,16,12,
1973,NHL,PIT,PIT,Pittsburgh Penguins,,WD,,78,28,41,9,
1973,NHL,STL,STL,St. Louis Blues,,WD,,78,26,40,12,
1973,NHL,TOR,TOR,Toronto Maple Leafs,,ED,QF,78,35,27,16,
1973,NHL,VAN,VAN,Vancouver Canucks,,ED,,78,24,43,11,
1973,WHA,CHC,CHC,Chicago Cougars,,EW,AVF,78,38,35,5,
1973,WHA,CLC,MF2,Cleveland Crusaders,,EW,AVQF,78,37,32,9,
1973,WHA,EDO,EDM,Edmonton Oilers,,WW,AVQF,78,38,37,3,
1973,WHA,HOU,HOU,Houston Aeros,,WW,AVC,78,48,25,5,
1973,WHA,LAS,MIB,Los Angeles Sharks,,WW,,78,25,53,0,
1973,WHA,MFS,MFS,Minnesota Fighting Saints,,WW,AVSF,78,44,32,2,
1973,WHA,NEW,CAR,New England Whalers,,EW,AVQF,78,43,31,4,
1973,WHA,NYJ,SDM,New York Golden Blades/Jersey Knights,,EW,,78,32,42,4,
1973,WHA,QUN,COL,Quebec Nordiques,,EW,,78,38,36,4,
1973,WHA,TOT,BIR,Toronto Toros,,EW,AVSF,78,41,33,4,
1973,WHA,VAB,CAC,Vancouver Blazers,,WW,,78,27,50,1,
1973,WHA,WIJ,PHO,Winnipeg Jets,,WW,AVQF,78,34,39,5,
1974,NHL,ATF,CAL,Atlanta Flames,CC,PT,,80,34,31,15,
1974,NHL,BOS,BOS,Boston Bruins,WA,AD,PRE,80,40,26,14,
1974,NHL,BUF,BUF,Buffalo Sabres,WA,AD,F,80,49,16,15,
1974,NHL,CHI,CHI,Chicago Black Hawks,CC,SM,QF,80,37,35,8,
1974,NHL,CLF,CLE,California Golden Seals,WA,AD,,80,19,48,13,
1974,NHL,DET,DET,Detroit Red Wings,WA,NO,,80,23,45,12,
1974,NHL,KCS,NJD,Kansas City Scouts,CC,SM,,80,15,54,11,
1974,NHL,LAK,LAK,Los Angeles Kings,WA,NO,PRE,80,42,17,21,
1974,NHL,MNS,DAL,Minnesota North Stars,CC,SM,,80,23,50,7,
1974,NHL,MTL,MTL,Montreal Canadiens,WA,NO,SF,80,47,14,19,
1974,NHL,NYI,NYI,New York Islanders,CC,PT,SF,80,33,25,22,
1974,NHL,NYR,NYR,New York Rangers,CC,PT,PRE,80,37,29,14,
1974,NHL,PHI,PHI,Philadelphia Flyers,CC,PT,SC,80,51,18,11,
1974,NHL,PIT,PIT,Pittsburgh Penguins,WA,NO,QF,80,37,28,15,
1974,NHL,STL,STL,St. Louis Blues,CC,SM,PRE,80,35,31,14,
1974,NHL,TOR,TOR,Toronto Maple Leafs,WA,AD,QF,80,31,33,16,
1974,NHL,VAN,VAN,Vancouver Canucks,CC,SM,QF,80,38,32,10,
1974,NHL,WAS,WAS,Washington Capitals,WA,NO,,80,8,67,5,
1974,WHA,CHC,CHC,Chicago Cougars,,EW,,78,30,47,1,
1974,WHA,CLC,MF2,Cleveland Crusaders,,EW,AVQF,78,35,40,3,
1974,WHA,EDO,EDM,Edmonton Oilers,,CW,,78,36,38,4,
1974,WHA,HOU,HOU,Houston Aeros,,WW,AVC,78,53,25,0,
1974,WHA,IND,IND,Indianapolis Racers,,EW,,78,18,57,3,
1974,WHA,MFS,MFS,Minnesota Fighting Saints,,WW,AVSF,78,42,33,3,
1974,WHA,MIB,MIB,Michigan Stags/Baltimore Blades,,WW,,78,21,53,4,
1974,WHA,NEW,CAR,New England Whalers,,EW,AVQF,78,43,30,5,
1974,WHA,PHR,PHR,Phoenix Roadrunners,,WW,AVQF,78,39,31,8,
1974,WHA,QUN,COL,Quebec Nordiques,,CW,AVF,78,46,32,0,
1974,WHA,SDM,SDM,San Diego Mariners,,WW,AVSF,78,43,31,4,
1974,WHA,TOT,BIR,Toronto Toros,,CW,AVQF,78,43,33,2,
1974,WHA,VAB,CAC,Vancouver Blazers,,CW,,78,37,39,2,
1974,WHA,WIJ,PHO,Winnipeg Jets,,CW,,78,38,35,5,
1975,NHL,ATF,CAL,Atlanta Flames,CC,PT,PRE,80,35,33,12,
1975,NHL,BOS,BOS,Boston Bruins,WA,AD,SF,80,48,15,17,
1975,NHL,BUF,BUF,Buffalo Sabres,WA,AD,QF,80,46,21,13,
1975,NHL,CHI,CHI,Chicago Black Hawks,CC,SM,QF,80,32,30,18,
1975,NHL,CLF,CLE,California Golden Seals,WA,AD,,80,27,42,11,
1975,NHL,DET,DET,Detroit Red Wings,WA,NO,,80,26,44,10,
1975,NHL,KCS,NJD,Kansas City Scouts,CC,SM,,80,12,56,12,
1975,NHL,LAK,LAK,Los Angeles Kings,WA,NO,QF,80,38,33,9,
1975,NHL,MNS,DAL,Minnesota North Stars,CC,SM,,80,20,53,7,
1975,NHL,MTL,MTL,Montreal Canadiens,WA,NO,SC,80,58,11,11,
1975,NHL,NYI,NYI,New York Islanders,CC,PT,SF,80,42,21,17,
1975,NHL,NYR,NYR,New York Rangers,CC,PT,,80,29,42,9,
1975,NHL,PHI,PHI,Philadelphia Flyers,CC,PT,F,80,51,13,16,
1975,NHL,PIT,PIT,Pittsburgh Penguins,WA,NO,PRE,80,35,33,12,
1975,NHL,STL,STL,St. Louis Blues,CC,SM,PRE,80,29,37,14,
1975,NHL,TOR,TOR,Toronto Maple Leafs,WA,AD,QF,80,34,31,15,
1975,NHL,VAN,VAN,Vancouver Canucks,CC,SM,PRE,80,33,32,15,
1975,NHL,WAS,WAS,Washington Capitals,WA,NO,,80,11,59,10,
1975,WHA,CAC,CAC,Calgary Cowboys,,CW,AVSF,80,41,35,4,
1975,WHA,CIN,CIN,Cincinnati Stingers,,EW,,80,35,44,1,
1975,WHA,CLC,MF2,Cleveland Crusaders,,EW,AVPRE,80,35,40,5,
1975,WHA,DOT,DOT,Denver Spurs/Ottawa Civics,,WW,,41,14,26,1,
1975,WHA,EDO,EDM,Edmonton Oilers,,CW,AVQF,81,27,49,5,
1975,WHA,HOU,HOU,Houston Aeros,,WW,AVF,80,53,27,0,
1975,WHA,IND,IND,Indianapolis Racers,,EW,AVQF,80,35,39,6,
1975,WHA,MFS,MFS,Minnesota Fighting Saints,,WW,,59,30,25,4,
1975,WHA,NEW,CAR,New England Whalers,,EW,AVSF,80,33,40,7,
1975,WHA,PHR,PHR,Phoenix Roadrunners,,WW,AVPRE,80,39,35,6,
1975,WHA,QUN,COL,Quebec Nordiques,,CW,AVQF,81,50,27,4,
1975,WHA,SDM,SDM,San Diego Mariners,,WW,AVQF,80,36,38,6,
1975,WHA,TOT,BIR,Toronto Toros,,CW,,81,24,52,5,
1975,WHA,WIJ,PHO,Winnipeg Jets,,CW,AVC,81,52,27,2,
1976,NHL,ATF,CAL,Atlanta Flames,CC,PT,PRE,80,34,34,12,
1976,NHL,BOS,BOS,Boston Bruins,WA,AD,F,80,49,23,8,
1976,NHL,BUF,BUF,Buffalo Sabres,WA,AD,QF,80,48,24,8,
1976,NHL,CHI,CHI,Chicago Black Hawks,CC,SM,PRE,80,26,43,11,
1976,NHL,CLE,CLE,Cleveland Barons,WA,AD,,80,25,42,13,
1976,NHL,COR,NJD,Colorado Rockies,CC,SM,,80,20,46,14,
1976,NHL,DET,DET,Detroit Red Wings,WA,NO,,80,16,55,9,
1976,NHL,LAK,LAK,Los Angeles Kings,WA,NO,QF,80,34,31,15,
1976,NHL,MNS,DAL,Minnesota North Stars,CC,SM,PRE,80,23,39,18,
1976,NHL,MTL,MTL,Montreal Canadiens,WA,NO,SC,80,60,8,12,
1976,NHL,NYI,NYI,New York Islanders,CC,PT,SF,80,47,21,12,
1976,NHL,NYR,NYR,New York Rangers,CC,PT,,80,29,37,14,
1976,NHL,PHI,PHI,Philadelphia Flyers,CC,PT,SF,80,48,16,16,
1976,NHL,PIT,PIT,Pittsburgh Penguins,WA,NO,PRE,80,34,33,13,
1976,NHL,STL,STL,St. Louis Blues,CC,SM,QF,80,32,39,9,
1976,NHL,TOR,TOR,Toronto Maple Leafs,WA,AD,QF,80,33,32,15,
1976,NHL,VAN,VAN,Vancouver Canucks,CC,SM,,80,25,42,13,
1976,NHL,WAS,WAS,Washington Capitals,WA,NO,,80,24,42,14,
1976,WHA,BIR,BIR,Birmingham Bulls,,EW,,81,31,46,4,
1976,WHA,CAC,CAC,Calgary Cowboys,,WW,,81,31,43,7,
1976,WHA,CIN,CIN,Cincinnati Stingers,,EW,AVQF,81,39,37,5,
1976,WHA,EDO,EDM,Edmonton Oilers,,WW,AVQF,81,34,43,4,
1976,WHA,HOU,HOU,Houston Aeros,,WW,AVSF,80,50,24,6,
1976,WHA,IND,IND,Indianapolis Racers,,EW,AVSF,81,36,37,8,
1976,WHA,MF2,MF2,Minnesota Fighting Saints,,EW,,42,19,18,5,
1976,WHA,NEW,CAR,New England Whalers,,EW,AVQF,81,35,40,6,
1976,WHA,PHR,PHR,Phoenix Roadrunners,,WW,,80,28,48,4,
1976,WHA,QUN,COL,Quebec Nordiques,,EW,AVC,81,47,31,3,
1976,WHA,SDM,SDM,San Diego Mariners,,WW,AVQF,81,40,37,4,
1976,WHA,WIJ,PHO,Winnipeg Jets,,WW,AVF,80,46,32,2,
1977,NHL,ATF,CAL,Atlanta Flames,CC,PT,PRE,80,34,27,19,
1977,NHL,BOS,BOS,Boston Bruins,WA,AD,F,80,51,18,11,
1977,NHL,BUF,BUF,Buffalo Sabres,WA,AD,QF,80,44,19,17,
1977,NHL,CHI,CHI,Chicago Black Hawks,CC,SM,QF,80,32,29,19,
1977,NHL,CLE,CLE,Cleveland Barons,WA,AD,,80,22,45,13,
1977,NHL,COR,NJD,Colorado Rockies,CC,SM,PRE,80,19,40,21,
1977,NHL,DET,DET,Detroit Red Wings,WA,NO,QF,80,32,34,14,
1977,NHL,LAK,LAK,Los Angeles Kings,WA,NO,PRE,80,31,34,15,
1977,NHL,MNS,DAL,Minnesota North Stars,CC,SM,,80,18,53,9,
1977,NHL,MTL,MTL,Montreal Canadiens,WA,NO,SC,80,59,10,11,
1977,NHL,NYI,NYI,New York Islanders,CC,PT,QF,80,48,17,15,
1977,NHL,NYR,NYR,New York Rangers,CC,PT,PRE,80,30,37,13,
1977,NHL,PHI,PHI,Philadelphia Flyers,CC,PT,SF,80,45,20,15,
1977,NHL,PIT,PIT,Pittsburgh Penguins,WA,NO,,80,25,37,18,
1977,NHL,STL,STL,St. Louis Blues,CC,SM,,80,20,47,13,
1977,NHL,TOR,TOR,Toronto Maple Leafs,WA,AD,SF,80,41,29,10,
1977,NHL,VAN,VAN,Vancouver Canucks,CC,SM,,80,20,43,17,
1977,NHL,WAS,WAS,Washington Capitals,WA,NO,,80,17,49,14,
1977,WHA,BIR,BIR,Birmingham Bulls,,,AVQF,80,36,41,3,
1977,WHA,CIN,CIN,Cincinnati Stingers,,,,80,35,42,3,
1977,WHA,CZE,CZE,Czechoslovakia,,,,8,1,6,1,
1977,WHA,EDO,EDM,Edmonton Oilers,,,AVQF,80,38,39,3,
1977,WHA,HOU,HOU,Houston Aeros,,,AVQF,80,42,34,4,
1977,WHA,IND,IND,Indianapolis Racers,,,,80,24,51,5,
1977,WHA,NEW,CAR,New England Whalers,,,AVF,80,44,31,5,
1977,WHA,QUN,COL,Quebec Nordiques,,,AVSF,80,40,37,3,
1977,WHA,SOV,SOV,Soviet All Stars,,,,8,3,4,1,
1977,WHA,WIJ,PHO,Winnipeg Jets,,,AVC,80,50,28,2,
1978,NHL,ATF,CAL,Atlanta Flames,CC,PT,PRE,80,41,31,8,
1978,NHL,BOS,BOS,Boston Bruins,WA,AD,SF,80,43,23,14,
1978,NHL,BUF,BUF,Buffalo Sabres,WA,AD,PRE,80,36,28,16,
1978,NHL,CHI,CHI,Chicago Black Hawks,CC,SM,QF,80,29,36,15,
1978,NHL,COR,NJD,Colorado Rockies,CC,SM,,80,15,53,12,
1978,NHL,DET,DET,Detroit Red Wings,WA,NO,,80,23,41,16,
1978,NHL,LAK,LAK,Los Angeles Kings,WA,NO,PRE,80,34,34,12,
1978,NHL,MNS,DAL,Minnesota North Stars,WA,AD,,80,28,40,12,
1978,NHL,MTL,MTL,Montreal Canadiens,WA,NO,SC,80,52,17,11,
1978,NHL,NYI,NYI,New York Islanders,CC,PT,SF,80,51,15,14,
1978,NHL,NYR,NYR,New York Rangers,CC,PT,F,80,40,29,11,
1978,NHL,PHI,PHI,Philadelphia Flyers,CC,PT,QF,80,40,25,15,
1978,NHL,PIT,PIT,Pittsburgh Penguins,WA,NO,QF,80,36,31,13,
1978,NHL,STL,STL,St. Louis Blues,CC,SM,,80,18,50,12,
1978,NHL,TOR,TOR,Toronto Maple Leafs,WA,AD,QF,80,34,33,13,
1978,NHL,VAN,VAN,Vancouver Canucks,CC,SM,PRE,80,25,42,13,
1978,NHL,WAS,WAS,Washington Capitals,WA,NO,,80,24,41,15,
1978,WHA,BIR,BIR,Birmingham Bulls,,,,80,32,42,6,
1978,WHA,CIN,CIN,Cincinnati Stingers,,,AVPRE,80,33,41,6,
1978,WHA,CZE,CZE,Czechoslovakia,,,,6,1,4,1,
1978,WHA,EDO,EDM,Edmonton Oilers,,,AVF,80,48,30,2,
1978,WHA,FIN,FIN,Finland,,,,1,0,1,0,
1978,WHA,IND,IND,Indianapolis Racers,,,,25,5,18,2,
1978,WHA,NEW,CAR,New England Whalers,,,AVSF,80,37,34,9,
1978,WHA,QUN,COL,Quebec Nordiques,,,AVSF,80,41,34,5,
1978,WHA,SOV,SOV,Soviet All Stars,,,,6,4,1,1,
1978,WHA,WIJ,PHO,Winnipeg Jets,,,AVC,80,39,35,6,
1979,NHL,ATF,CAL,Atlanta Flames,CC,PT,PRE,80,35,32,13,
1979,NHL,BOS,BOS,Boston Bruins,WA,AD,QF,80,46,21,13,
1979,NHL,BUF,BUF,Buffalo Sabres,WA,AD,SF,80,47,17,16,
1979,NHL,CHI,CHI,Chicago Black Hawks,CC,SM,QF,80,34,27,19,
1979,NHL,COR,NJD,Colorado Rockies,CC,SM,,80,19,48,13,
1979,NHL,DET,DET,Detroit Red Wings,WA,NO,,80,26,43,11,
